Gene1,Gene2,Score
SATB1,POLD1,209.0
SATB1,HEATR5A,216.0
SATB1,GARS,204.0
SATB1,SPTLC1,254.0
SATB1,SLC35B3,215.0
SATB1,PPOX,219.0
SATB1,RIT1,290.0
SATB1,STAT2,307.0
SATB1,TERF2IP,238.0
SATB1,ARHGEF6,234.0
SATB1,4833439L19RIK,202.0
SATB1,GOSR2,160.0
SATB1,DUSP1,189.0
SATB1,MFSD1,180.0
SATB1,ST8SIA4,239.0
SATB1,WBP1L,177.0
SATB1,PSMD5,170.0
SATB1,APPL2,299.0
SATB1,RANBP3,218.0
SATB1,CRNKL1,232.0
SATB1,CTDSP2,181.0
SATB1,CDC42SE2,148.0
SATB1,TRIM35,239.0
SATB1,SIKE1,269.0
SATB1,ADCK1,228.0
SATB1,FCHO2,204.0
SATB1,ACSL3,204.0
SATB1,ARRDC1,215.0
SATB1,ARL6IP6,191.0
SATB1,MSMO1,227.0
SATB1,HIPK1,196.0
SATB1,SGPL1,269.0
SATB1,FADS1,283.0
SATB1,SACM1L,159.0
SATB1,KPNA3,233.0
SATB1,TMX1,242.0
SATB1,MAN2B2,179.0
SATB1,PTTG1IP,219.0
SATB1,NBEAL2,378.0
SATB1,UNC93B1,367.0
SATB1,FBH1,187.0
SATB1,ZFP24,256.0
SATB1,SLC35B4,260.0
SATB1,METAP1,374.0
SATB1,RNASE6,433.0
SATB1,COQ8A,230.0
SATB1,ABCD1,228.0
SATB1,RNF139,209.0
SATB1,SLC39A6,166.0
SATB1,ELP2,166.0
SATB1,TMEM109,157.0
SATB1,LEPROT,130.0
SATB1,DDHD2,192.0
SATB1,WDR73,305.0
SATB1,PANX1,220.0
SATB1,NAE1,147.0
SATB1,CHRNB1,240.0
SATB1,ITIH5,175.0
SATB1,VPS4B,193.0
SATB1,SPTLC2,202.0
SATB1,GLB1,194.0
SATB1,SELL,146.0
SATB1,COA5,199.0
SATB1,NUBP2,201.0
SATB1,FTSJ3,133.0
SATB1,ZFP68,159.0
SATB1,PRPS1,254.0
SATB1,IRAK3,109.0
SATB1,JUN,217.0
SATB1,ZFP263,329.0
SATB1,MARCH6,157.0
SATB1,NGLY1,149.0
SATB1,VPS41,135.0
SATB1,GMIP,130.0
SATB1,ABRAXAS2,433.0
SATB1,GTF2H1,152.0
SATB1,VAMP3,169.0
SATB1,PREP,196.0
SATB1,DDX1,243.0
SATB1,ZFP451,208.0
SATB1,WARS,155.0
SATB1,TBC1D5,206.0
SATB1,SLC6A6,207.0
SATB1,MAST3,138.0
SATB1,MEMO1,201.0
SATB1,RPRD1B,224.0
SATB1,MBTPS1,154.0
SATB1,TREML2,186.0
SATB1,SMU1,179.0
SATB1,CYB5R3,141.0
SATB1,GPCPD1,162.0
SATB1,PPIL4,217.0
SATB1,CHP1,140.0
SATB1,FBXL3,203.0
SATB1,GBA2,331.0
SATB1,SETD2,141.0
SATB1,CBX7,233.0
SATB1,PRMT7,273.0
SATB1,MPND,254.0
SATB1,PSEN1,190.0
SATB1,NEK7,280.0
SATB1,WDR6,150.0
SATB1,ATG4B,139.0
SATB1,IFI27L2A,150.0
SATB1,NFKBIA,128.0
SATB1,SLC44A2,128.0
SATB1,HERC4,186.0
SATB1,EDEM2,195.0
SATB1,POLR2B,219.0
SATB1,QARS,150.0
SATB1,PLAA,202.0
SATB1,RCBTB2,148.0
SATB1,OAT,244.0
SATB1,ITFG1,234.0
SATB1,STRIP1,239.0
SATB1,SLC35D3,198.0
SATB1,IMPACT,191.0
SATB1,PPM1H,124.0
SATB1,TRMT2B,240.0
SATB1,NAMPT,144.0
SATB1,DMTF1,163.0
SATB1,USP37,144.0
SATB1,1700017B05RIK,167.0
SATB1,TPST2,191.0
SATB1,HACD4,422.0
SATB1,METAP1D,194.0
SATB1,NFATC1,116.0
SATB1,APEH,150.0
SATB1,ARHGEF3,154.0
SATB1,PTDSS1,177.0
SATB1,EXOC3,185.0
SATB1,CAPN7,180.0
SATB1,SQLE,258.0
SATB1,GANAB,226.0
SATB1,AK3,149.0
SATB1,MYO1F,371.0
SATB1,GMCL1,196.0
SATB1,CASP2,216.0
SATB1,OTULINL,186.0
SATB1,ITPK1,237.0
SATB1,GNA13,174.0
SATB1,ABHD16A,182.0
SATB1,PJA2,173.0
SATB1,GNAI3,154.0
SATB1,DCAF11,138.0
SATB1,MCM5,175.0
SATB1,DCAF4,163.0
SATB1,IRF1,224.0
SATB1,AP1G2,230.0
SATB1,ASB8,176.0
SATB1,LRRCC1,233.0
SATB1,BCAP29,156.0
SATB1,TMEM175,175.0
SATB1,MSANTD4,188.0
SATB1,TPP1,123.0
SATB1,ELMO2,161.0
SATB1,KLC4,152.0
SATB1,SDHAF2,125.0
SATB1,CCNG1,172.0
SATB1,PQLC1,123.0
SATB1,TOLLIP,166.0
SATB1,PSAT1,231.0
SATB1,ACOT9,209.0
SATB1,USP11,160.0
SATB1,TYROBP,338.0
SATB1,NEK9,236.0
SATB1,SLC43A2,304.0
SATB1,BHLHB9,128.0
SATB1,TBL3,187.0
SATB1,POGLUT1,281.0
SATB1,MCFD2,159.0
SATB1,STX12,186.0
SATB1,MTFR1,222.0
SATB1,LDAH,260.0
SATB1,GBP2,235.0
SATB1,G6PDX,189.0
SATB1,BTG2,164.0
SATB1,ACLY,148.0
SATB1,SESN1,147.0
SATB1,SERPINB1A,189.0
SATB1,CYB5R1,150.0
SATB1,PAPSS1,242.0
SATB1,EDC3,206.0
SATB1,CYBC1,132.0
SATB1,MOB3C,151.0
SATB1,IDUA,142.0
SATB1,FAM91A1,180.0
SATB1,GYPC,270.0
SATB1,ABCG3,146.0
SATB1,BPGM,120.0
SATB1,TRIM44,153.0
SATB1,NDOR1,187.0
SATB1,CUL3,116.0
SATB1,ARHGEF18,206.0
SATB1,SLC25A46,132.0
SATB1,OSBPL1A,209.0
SATB1,LDHB,114.0
SATB1,FBXW5,150.0
SATB1,RASA3,156.0
SATB1,NADK,126.0
SATB1,COPB2,150.0
SATB1,ANKS3,202.0
SATB1,PCTP,235.0
SATB1,AKTIP,179.0
SATB1,TNFRSF26,176.0
SATB1,ITSN1,152.0
SATB1,XIAP,364.0
SATB1,VIPAS39,181.0
SATB1,TNFRSF21,150.0
SATB1,SMAD3,142.0
SATB1,MAN1A,124.0
SATB1,ZMYM2,152.0
SATB1,SLC2A1,137.0
SATB1,TRAFD1,153.0
SATB1,P2RY14,119.0
SATB1,WDR13,191.0
SATB1,CD84,182.0
SATB1,ZFP467,117.0
SATB1,SNX30,134.0
SATB1,AKAP8L,246.0
SATB1,NCLN,144.0
SATB1,PITPNB,126.0
SATB1,MFSD14B,104.0
SATB1,GALNT11,191.0
SATB1,PACSIN2,201.0
SATB1,SPECC1L,116.0
SATB1,PMPCA,149.0
SATB1,SLC28A2,193.0
SATB1,NCF1,234.0
SATB1,ASAH1,196.0
SATB1,SLFN8,186.0
SATB1,MOV10,142.0
SATB1,REPIN1,183.0
SATB1,TCIRG1,169.0
SATB1,ITGB7,154.0
SATB1,DENND2D,110.0
SATB1,STAT6,115.0
SATB1,ZFP386,170.0
SATB1,IPO4,150.0
SATB1,IGTP,167.0
SATB1,PAQR7,280.0
SATB1,USP18,156.0
SATB1,PACS1,149.0
SATB1,VPS39,160.0
SATB1,MTAP,169.0
SATB1,ACOX1,138.0
SATB1,PADI4,137.0
SATB1,CTSZ,110.0
SATB1,TRIM59,166.0
SATB1,DDX58,118.0
SATB1,FAM160B1,172.0
SATB1,UAP1L1,158.0
SATB1,CD48,134.0
SATB1,TAPBPL,145.0
SATB1,UBAP1,158.0
SATB1,CHMP3,124.0
SATB1,MAU2,160.0
SATB1,SMAD2,138.0
SATB1,SGMS1,125.0
SATB1,FBXL5,139.0
SATB1,PARP8,245.0
SATB1,ZBTB38,155.0
SATB1,CCL4,122.0
SATB1,LAPTM4B,122.0
SATB1,PLEK,242.0
SATB1,IRGM2,132.0
SATB1,ZFP945,145.0
SATB1,MYL10,118.0
SATB1,UMPS,135.0
SATB1,BAG2,232.0
SATB1,FAR1,126.0
SATB1,STARD4,130.0
SATB1,PARP10,137.0
SATB1,RNF114,112.0
SATB1,ATP2B4,219.0
SATB1,TVP23B,123.0
SATB1,IL15RA,109.0
SATB1,JAK3,108.0
SATB1,SLC12A6,136.0
SATB1,METTL27,107.0
SATB1,CISH,213.0
SATB1,HERPUD1,117.0
SATB1,ZMYM3,108.0
SATB1,RGS2,129.0
SATB1,CTSS,206.0
SATB1,MYCN,103.0
SATB1,NSMAF,106.0
SATB1,SNX4,106.0
SATB1,GOLT1B,105.0
SATB1,CAND2,201.0
SATB1,ANKFY1,118.0
SATB1,NEURL3,200.0
SATB1,SMIM15,121.0
SATB1,FAM76B,109.0
SATB1,MUC13,197.0
SATB1,GIMAP5,106.0
SATB1,RAB37,190.0
SATB1,MFGE8,189.0
SATB1,ANXA1,188.0
SATB1,VPS35,187.0
SATB1,DPP4,103.0
SATB1,ZFP157,184.0
SATB1,CCDC50,182.0
SATB1,ARHGAP25,116.0
SATB1,TMOD3,175.0
SATB1,GUSB,171.0
SATB1,HSDL1,169.0
SATB1,ATG12,161.0
SATB1,S100A6,160.0
SATB1,TOR3A,154.0
SATB1,NDE1,154.0
SATB1,GNS,153.0
SATB1,IFIH1,152.0
SATB1,B4GALT4,151.0
SATB1,UTP4,147.0
SATB1,NUDT19,147.0
SATB1,KCNK5,147.0
SATB1,OAS2,145.0
SATB1,FNTA,145.0
SATB1,RPA1,143.0
SATB1,OCRL,143.0
SATB1,IER5,143.0
SATB1,FAM168B,143.0
SATB1,CASD1,143.0
SATB1,TRP53BP1,141.0
SATB1,HEXA,138.0
SATB1,FLT3,135.0
SATB1,RNF13,134.0
SATB1,IRF5,134.0
SATB1,XAF1,132.0
SATB1,AMPD2,126.0
SATB1,ITM2A,124.0
SATB1,PHF11B,123.0
SATB1,NCOA7,123.0
SATB1,ATP6AP2,123.0
SATB1,CYTIP,121.0
SATB1,SMPD2,120.0
SATB1,CERS5,120.0
SATB1,B230219D22RIK,118.0
SATB1,CDCA4,117.0
SATB1,GOLPH3,115.0
SATB1,E2F6,115.0
SATB1,CNOT7,115.0
SATB1,BMI1,114.0
SATB1,N4BP2L1,110.0
SATB1,NFAM1,109.0
SATB1,AFG3L2,109.0
SATB1,KLF10,107.0
SATB1,TMEM43,105.0
SATB1,FDFT1,105.0
SATB1,STK17B,104.0
STAT1,IRF9,3402.0
STAT1,STAT2,3123.0
STAT1,GM12250,3287.0
STAT1,RTP4,2965.0
STAT1,GBP7,3166.0
STAT1,IGTP,2880.0
STAT1,IRGM1,2315.0
STAT1,IRGM2,2806.0
STAT1,IRF1,2363.0
STAT1,ARID5A,2777.0
STAT1,OASL2,2488.0
STAT1,SERPINA3G,2893.0
STAT1,TRIM30A,2370.0
STAT1,GBP3,2200.0
STAT1,GNA13,2731.0
STAT1,OAS2,2421.0
STAT1,GBP2,2101.0
STAT1,PARP10,2375.0
STAT1,WARS,2024.0
STAT1,USP18,2060.0
STAT1,SAMD9L,2324.0
STAT1,PML,1916.0
STAT1,ICAM1,2379.0
STAT1,PARP9,1856.0
STAT1,XAF1,2110.0
STAT1,OAS3,2236.0
STAT1,ELMO2,2082.0
STAT1,SLFN8,1848.0
STAT1,PARP12,2142.0
STAT1,OAS1A,1577.0
STAT1,TREML2,1940.0
STAT1,IIGP1,1748.0
STAT1,NAMPT,1629.0
STAT1,CTNNA1,1556.0
STAT1,TOR3A,1615.0
STAT1,IRF7,1398.0
STAT1,NCF1,1962.0
STAT1,ANKFY1,1685.0
STAT1,JAK3,2251.0
STAT1,TARS,1912.0
STAT1,IFIH1,1992.0
STAT1,LCP2,1638.0
STAT1,WFDC17,1869.0
STAT1,CISH,1524.0
STAT1,CCL3,1888.0
STAT1,BIRC3,1584.0
STAT1,MYSM1,1372.0
STAT1,CASP4,1430.0
STAT1,P2RY14,1027.0
STAT1,PPME1,1575.0
STAT1,TMEM173,1608.0
STAT1,MOB3C,1592.0
STAT1,AIG1,1483.0
STAT1,SP100,967.0
STAT1,DUS1L,1162.0
STAT1,IFI44,2238.0
STAT1,RASSF2,1564.0
STAT1,ARL8B,916.0
STAT1,PHF11B,1671.0
STAT1,ZFP1,1177.0
STAT1,NCOA7,1010.0
STAT1,SNRNP200,716.0
STAT1,TIMM29,749.0
STAT1,MAN1A,1218.0
STAT1,ZUP1,803.0
STAT1,EPSTI1,1169.0
STAT1,TFEC,1995.0
STAT1,PLA2G4A,1732.0
STAT1,ADCK1,961.0
STAT1,MARCH5,1240.0
STAT1,CCL4,1075.0
STAT1,GALK2,637.0
STAT1,GOSR2,1110.0
STAT1,CHORDC1,731.0
STAT1,HACD4,1408.0
STAT1,ISG20,1419.0
STAT1,DHX58,870.0
STAT1,PLD3,1174.0
STAT1,GYG,1080.0
STAT1,DNAJC11,618.0
STAT1,CASP1,1113.0
STAT1,TBL3,1210.0
STAT1,MTMR14,894.0
STAT1,PGGHG,716.0
STAT1,LGALS8,1199.0
STAT1,ARHGAP1,619.0
STAT1,CNOT10,734.0
STAT1,MYO5A,1114.0
STAT1,PAFAH2,613.0
STAT1,CD69,701.0
STAT1,RAB18,1199.0
STAT1,REXO4,824.0
STAT1,NFKBIA,1071.0
STAT1,AKNA,1242.0
STAT1,CTSC,1394.0
STAT1,PLEK,1113.0
STAT1,CUL4A,673.0
STAT1,FLOT2,1116.0
STAT1,MCM4,743.0
STAT1,MS4A6B,1494.0
STAT1,RNASEL,916.0
STAT1,ERLIN2,1071.0
STAT1,TRMT2A,741.0
STAT1,COPS8,824.0
STAT1,FOS,729.0
STAT1,CLPTM1L,535.0
STAT1,EBI3,1625.0
STAT1,PSMF1,628.0
STAT1,CLCN4,447.0
STAT1,PHAX,490.0
STAT1,EIF1AD,943.0
STAT1,FOXRED1,711.0
STAT1,UNK,1569.0
STAT1,PQLC1,867.0
STAT1,IRF5,1217.0
STAT1,VIPAS39,775.0
STAT1,NELFB,518.0
STAT1,ADA,1038.0
STAT1,STX12,734.0
STAT1,TBC1D15,1105.0
STAT1,OSBPL1A,942.0
STAT1,CTSS,1025.0
STAT1,ASAH1,877.0
STAT1,CDK19,788.0
STAT1,NUBP2,639.0
STAT1,RHOT1,501.0
STAT1,ZDHHC6,691.0
STAT1,PSEN1,597.0
STAT1,WDR45B,852.0
STAT1,PIK3CG,1056.0
STAT1,USP3,544.0
STAT1,DYNC1LI2,584.0
STAT1,CTLA2B,966.0
STAT1,PITPNB,777.0
STAT1,CAST,612.0
STAT1,TCIRG1,763.0
STAT1,GNS,815.0
STAT1,ABHD4,720.0
STAT1,GMFB,728.0
STAT1,TMX3,706.0
STAT1,FLCN,617.0
STAT1,TRIM26,570.0
STAT1,AAR2,656.0
STAT1,WDR75,365.0
STAT1,POR,870.0
STAT1,MEF2A,490.0
STAT1,ZFP945,771.0
STAT1,EXOC2,426.0
STAT1,XPC,537.0
STAT1,ABHD17B,612.0
STAT1,1110059E24RIK,612.0
STAT1,NCEH1,672.0
STAT1,UBE2G2,609.0
STAT1,TYROBP,912.0
STAT1,PIGQ,650.0
STAT1,NEK9,836.0
STAT1,MOV10,527.0
STAT1,POLR1B,427.0
STAT1,THUMPD3,911.0
STAT1,IDH1,602.0
STAT1,HSD3B7,561.0
STAT1,RANGAP1,549.0
STAT1,TRAPPC9,412.0
STAT1,ATP6V1A,718.0
STAT1,CMTM6,570.0
STAT1,TBC1D5,650.0
STAT1,DCAF13,594.0
STAT1,PPIL4,558.0
STAT1,NCLN,406.0
STAT1,TOX4,426.0
STAT1,RNF139,400.0
STAT1,MAN2B2,672.0
STAT1,VWA5A,480.0
STAT1,RABGGTB,555.0
STAT1,ARAP1,735.0
STAT1,AHCYL1,614.0
STAT1,CDS2,1069.0
STAT1,HMG20A,556.0
STAT1,ARF3,409.0
STAT1,XAB2,626.0
STAT1,ELOVL1,731.0
STAT1,CCNG2,587.0
STAT1,CD53,581.0
STAT1,NDOR1,512.0
STAT1,HARS2,645.0
STAT1,HARS,645.0
STAT1,MAP2K5,514.0
STAT1,VPS26C,463.0
STAT1,ATP9B,398.0
STAT1,SLC35A1,517.0
STAT1,RNF115,558.0
STAT1,WDR41,474.0
STAT1,JUNB,677.0
STAT1,NT5C3,472.0
STAT1,PRKAB1,425.0
STAT1,FCHSD2,334.0
STAT1,SDHAF2,721.0
STAT1,CASP12,532.0
STAT1,ANKRD46,381.0
STAT1,SH3BP5,490.0
STAT1,HEATR5A,472.0
STAT1,ZFP62,390.0
STAT1,NEURL3,1081.0
STAT1,MORC3,508.0
STAT1,POLE3,366.0
STAT1,PTPN22,640.0
STAT1,CRBN,380.0
STAT1,ATAD1,873.0
STAT1,GPCPD1,1512.0
STAT1,TNPO1,493.0
STAT1,CHP1,475.0
STAT1,NUDCD3,446.0
STAT1,HIST1H1C,1063.0
STAT1,NADK,553.0
STAT1,CD1D1,916.0
STAT1,VPS4B,650.0
STAT1,UNC93B1,769.0
STAT1,HBP1,616.0
STAT1,UCKL1,603.0
STAT1,PPP6C,325.0
STAT1,DLST,497.0
STAT1,UBA5,553.0
STAT1,PXK,517.0
STAT1,AW549877,507.0
STAT1,ANAPC2,857.0
STAT1,GARS,468.0
STAT1,ARL6IP6,469.0
STAT1,RNF6,456.0
STAT1,SLC6A6,427.0
STAT1,RGS1,655.0
STAT1,UBE2L6,628.0
STAT1,MTREX,568.0
STAT1,CUL2,378.0
STAT1,GNG11,564.0
STAT1,DDX1,304.0
STAT1,COA5,531.0
STAT1,GTF2H1,474.0
STAT1,ZFP869,332.0
STAT1,CSF3R,912.0
STAT1,DOK2,472.0
STAT1,TRAFD1,1137.0
STAT1,LONP2,557.0
STAT1,TMEM168,431.0
STAT1,BLCAP,401.0
STAT1,CHMP7,916.0
STAT1,TNIP3,483.0
STAT1,YTHDF3,655.0
STAT1,SACM1L,498.0
STAT1,CLN5,438.0
STAT1,ZFP35,513.0
STAT1,JUN,501.0
STAT1,OXR1,473.0
STAT1,IFNAR1,675.0
STAT1,SCFD1,370.0
STAT1,TMEM30A,418.0
STAT1,RASSF5,296.0
STAT1,EXD2,285.0
STAT1,CHKA,437.0
STAT1,KAT7,489.0
STAT1,SELENBP1,595.0
STAT1,COPG1,646.0
STAT1,CALCRL,561.0
STAT1,RNF14,355.0
STAT1,ARHGAP27,512.0
STAT1,ZZZ3,363.0
STAT1,SLC25A45,351.0
STAT1,SMU1,496.0
STAT1,PRKACB,385.0
STAT1,INPP5K,429.0
STAT1,WDR4,333.0
STAT1,CASP2,451.0
STAT1,GAA,675.0
STAT1,PPP1R15A,442.0
STAT1,BIRC2,564.0
STAT1,IPO9,319.0
STAT1,SPTLC1,496.0
STAT1,DPH6,304.0
STAT1,ARMC8,297.0
STAT1,D10WSU102E,351.0
STAT1,CHD9,343.0
STAT1,KCTD12,586.0
STAT1,PPAT,409.0
STAT1,MAP2K1,499.0
STAT1,ETFBKMT,461.0
STAT1,PAFAH1B2,437.0
STAT1,RASA4,728.0
STAT1,RBL2,335.0
STAT1,VAMP3,450.0
STAT1,BAP1,797.0
STAT1,CYP4V3,622.0
STAT1,TES,294.0
STAT1,CYBC1,306.0
STAT1,BTG2,390.0
STAT1,CDK17,334.0
STAT1,MAPK9,457.0
STAT1,GUF1,370.0
STAT1,RASA3,377.0
STAT1,COPB1,410.0
STAT1,FAR1,498.0
STAT1,USP8,496.0
STAT1,PLIN3,343.0
STAT1,DUSP1,370.0
STAT1,ZFP655,328.0
STAT1,GUSB,577.0
STAT1,HIPK1,398.0
STAT1,DDX58,628.0
STAT1,ABTB1,367.0
STAT1,ABHD16A,299.0
STAT1,ARHGAP25,491.0
STAT1,ITGB7,992.0
STAT1,PTDSS1,341.0
STAT1,SIAE,354.0
STAT1,NOP2,262.0
STAT1,ATP13A1,302.0
STAT1,CLPX,618.0
STAT1,SLC39A6,402.0
STAT1,VPS11,300.0
STAT1,AFG3L2,539.0
STAT1,BTBD9,531.0
STAT1,MFSD1,398.0
STAT1,TOPORS,255.0
STAT1,MCM3,234.0
STAT1,FBH1,392.0
STAT1,CNRIP1,494.0
STAT1,WDR5,324.0
STAT1,PIK3C3,326.0
STAT1,DNPEP,453.0
STAT1,B230219D22RIK,427.0
STAT1,ANAPC4,732.0
STAT1,ATG12,373.0
STAT1,SERINC1,254.0
STAT1,PLEKHO2,517.0
STAT1,SNAPC3,379.0
STAT1,TMEM175,379.0
STAT1,TRIM47,619.0
STAT1,EXOC3,240.0
STAT1,TMEM43,556.0
STAT1,TERF2IP,397.0
STAT1,PLAA,351.0
STAT1,RPRD1B,297.0
STAT1,DEF8,261.0
STAT1,RAB32,473.0
STAT1,IPO4,307.0
STAT1,4833439L19RIK,279.0
STAT1,RHOH,313.0
STAT1,PREP,527.0
STAT1,ZFP386,242.0
STAT1,STXBP4,266.0
STAT1,DUSP6,464.0
STAT1,RABIF,422.0
STAT1,RMND5A,459.0
STAT1,JPT2,259.0
STAT1,SLC35B4,307.0
STAT1,RARS,288.0
STAT1,PRMT7,278.0
STAT1,FAM136A,375.0
STAT1,RFC5,263.0
STAT1,GMCL1,751.0
STAT1,KLHL24,264.0
STAT1,COPB2,389.0
STAT1,TMUB2,361.0
STAT1,DENND1C,557.0
STAT1,QARS,318.0
STAT1,ELP2,402.0
STAT1,DUSP2,365.0
STAT1,SERPINB9,444.0
STAT1,DDHD2,341.0
STAT1,ZKSCAN3,229.0
STAT1,TBC1D9B,511.0
STAT1,GOLT1B,407.0
STAT1,POLR2B,259.0
STAT1,SLC35A4,568.0
STAT1,SPTLC2,317.0
STAT1,GRN,515.0
STAT1,KIF23,443.0
STAT1,RNF38,373.0
STAT1,CYP51,279.0
STAT1,CRK,599.0
STAT1,LRMP,380.0
STAT1,MPND,276.0
STAT1,SAT1,317.0
STAT1,1600014C10RIK,749.0
STAT1,NAE1,292.0
STAT1,ACSL3,454.0
STAT1,GALNT11,485.0
STAT1,HERPUD1,399.0
STAT1,TMEM71,495.0
STAT1,TOR4A,393.0
STAT1,RBM18,253.0
STAT1,XRCC5,372.0
STAT1,DNAJC5,356.0
STAT1,SLC30A5,520.0
STAT1,ALG2,281.0
STAT1,CHMP3,270.0
STAT1,ZFP512,351.0
STAT1,SLCO3A1,280.0
STAT1,P2RX4,232.0
STAT1,PSMD5,351.0
STAT1,LDAH,370.0
STAT1,ZFP24,244.0
STAT1,MAU2,277.0
STAT1,NDEL1,625.0
STAT1,POT1A,483.0
STAT1,CYB5R3,430.0
STAT1,STK25,335.0
STAT1,SLC35B3,288.0
STAT1,KPNA3,469.0
STAT1,VPS33B,305.0
STAT1,PMPCA,414.0
STAT1,COLGALT1,454.0
STAT1,KLC4,660.0
STAT1,FBXW5,459.0
STAT1,AKTIP,421.0
STAT1,TMEM129,306.0
STAT1,NDFIP2,271.0
STAT1,STAT6,287.0
STAT1,GNAI3,264.0
STAT1,CCDC50,521.0
STAT1,SEH1L,329.0
STAT1,SLC25A46,217.0
STAT1,TBXAS1,466.0
STAT1,H2-M3,412.0
STAT1,MBTPS1,456.0
STAT1,TAF12,465.0
STAT1,CEP70,333.0
STAT1,DNM1L,288.0
STAT1,TGM2,423.0
STAT1,APOE,500.0
STAT1,TMOD3,272.0
STAT1,MSH6,383.0
STAT1,SETD2,299.0
STAT1,IL1R1,550.0
STAT1,EDEM2,315.0
STAT1,SESN1,289.0
STAT1,IARS,377.0
STAT1,TPP1,731.0
STAT1,NMT2,475.0
STAT1,GMIP,402.0
STAT1,POLD1,405.0
STAT1,TMEM206,272.0
STAT1,STX5A,306.0
STAT1,ANXA5,353.0
STAT1,PCMTD1,413.0
STAT1,HERC4,860.0
STAT1,PACSIN2,366.0
STAT1,TRIM35,215.0
STAT1,TCP11L2,277.0
STAT1,9530068E07RIK,329.0
STAT1,PRKCH,276.0
STAT1,GSKIP,333.0
STAT1,IMPACT,332.0
STAT1,IER5,476.0
STAT1,METAP1D,270.0
STAT1,WDR73,249.0
STAT1,SOCS5,461.0
STAT1,COG6,602.0
STAT1,NFAM1,467.0
STAT1,NAGA,420.0
STAT1,FES,324.0
STAT1,HEXA,269.0
STAT1,VAV1,332.0
STAT1,FARSB,235.0
STAT1,CD82,459.0
STAT1,APPL2,324.0
STAT1,TMX1,496.0
STAT1,PNPLA8,353.0
STAT1,TNFRSF1B,402.0
STAT1,ERAP1,214.0
STAT1,FZR1,631.0
STAT1,BID,358.0
STAT1,PPCDC,266.0
STAT1,ANKS3,425.0
STAT1,USP37,431.0
STAT1,CTSZ,344.0
STAT1,ZFP451,234.0
STAT1,SLC43A2,438.0
STAT1,ZFP110,229.0
STAT1,CYTIP,422.0
STAT1,CTDSP2,274.0
STAT1,DMTF1,494.0
STAT1,ATG4B,379.0
STAT1,N4BP2L1,394.0
STAT1,HSDL1,333.0
STAT1,KLF10,459.0
STAT1,MGRN1,386.0
STAT1,TFG,346.0
STAT1,CAPN7,390.0
STAT1,MCM5,415.0
STAT1,DNAJC10,272.0
STAT1,ABRAXAS2,216.0
STAT1,ABCB8,383.0
STAT1,ZFP397,244.0
STAT1,TIFA,285.0
STAT1,TMEM164,343.0
STAT1,REPIN1,229.0
STAT1,CALU,380.0
STAT1,STAP1,290.0
STAT1,MFAP3,520.0
STAT1,IER2,653.0
STAT1,PDK3,380.0
STAT1,ZFP871,249.0
STAT1,FAM76B,175.0
STAT1,FAM120B,279.0
STAT1,TRIM59,315.0
STAT1,DHRS3,371.0
STAT1,RIC8A,250.0
STAT1,FCHO2,224.0
STAT1,ACLY,315.0
STAT1,MCFD2,632.0
STAT1,MSMO1,595.0
STAT1,PRPS1,481.0
STAT1,ZFP715,350.0
STAT1,MSANTD4,287.0
STAT1,CTR9,256.0
STAT1,TCTA,463.0
STAT1,EDC3,278.0
STAT1,CCNG1,306.0
STAT1,SGPL1,366.0
STAT1,WBP1L,223.0
STAT1,SELL,319.0
STAT1,ASB8,248.0
STAT1,SMPDL3A,297.0
STAT1,ACOX1,229.0
STAT1,OTULINL,221.0
STAT1,GM1966,540.0
STAT1,LIN7C,174.0
STAT1,MED16,204.0
STAT1,SGTA,271.0
STAT1,1700017B05RIK,221.0
STAT1,MYLIP,483.0
STAT1,ARHGAP18,237.0
STAT1,TMEM186,271.0
STAT1,SGMS1,239.0
STAT1,LEPROT,174.0
STAT1,ABCF3,678.0
STAT1,VPS41,221.0
STAT1,EXT2,276.0
STAT1,PAQR7,284.0
STAT1,PANX1,258.0
STAT1,CYLD,276.0
STAT1,ABI1,439.0
STAT1,APLP2,179.0
STAT1,ARHGAP4,336.0
STAT1,CD52,296.0
STAT1,LAPTM4B,229.0
STAT1,RANBP3,731.0
STAT1,KIZ,360.0
STAT1,CD300A,254.0
STAT1,MINDY1,274.0
STAT1,FDFT1,324.0
STAT1,IL15,430.0
STAT1,CDCA4,724.0
STAT1,PTTG1IP,590.0
STAT1,SMIM15,414.0
STAT1,SPECC1L,475.0
STAT1,S100A6,457.0
STAT1,PSD4,218.0
STAT1,RAB37,233.0
STAT1,RNF114,351.0
STAT1,ITFG1,180.0
STAT1,PEAR1,272.0
STAT1,TOLLIP,496.0
STAT1,CDIP1,203.0
STAT1,TAPBPL,289.0
STAT1,SIKE1,279.0
STAT1,PDK2,257.0
STAT1,CNIH1,398.0
STAT1,GDI1,332.0
STAT1,IRAK3,314.0
STAT1,IL4RA,359.0
STAT1,RCN2,263.0
STAT1,OAT,353.0
STAT1,NUDT19,207.0
STAT1,FUCA2,231.0
STAT1,LPCAT3,313.0
STAT1,GLB1,196.0
STAT1,CYTH4,235.0
STAT1,ARHGEF3,272.0
STAT1,CYB5R1,271.0
STAT1,SC5D,210.0
STAT1,RMND5B,208.0
STAT1,SMAD5,505.0
STAT1,POGLUT1,205.0
STAT1,IL15RA,286.0
STAT1,RPA1,389.0
STAT1,INO80D,246.0
