Gene1,Gene2,Score
STAT2,SNAPC3,262.0
STAT2,SGMS1,163.0
STAT2,WDR55,203.0
STAT2,MCM2,223.0
STAT2,UCKL1,177.0
STAT2,TPM4,242.0
STAT2,SOCS5,205.0
STAT2,DUSP6,291.0
STAT2,CPT1A,188.0
STAT2,GLB1,157.0
STAT2,LEPROT,150.0
STAT2,HACD3,205.0
STAT2,CDC7,229.0
STAT2,ABCF3,275.0
STAT2,SAT1,317.0
STAT2,WWP2,241.0
STAT2,ABCB8,163.0
STAT2,ATP8B4,171.0
STAT2,ARRDC1,274.0
STAT2,PRIM2,215.0
STAT2,CASD1,138.0
STAT2,PRIM1,183.0
STAT2,TARS,191.0
STAT2,PLCB2,160.0
STAT2,POLD1,249.0
STAT2,NCF1,312.0
STAT2,ANKS3,164.0
STAT2,PRODH,269.0
STAT2,CSTF2,193.0
STAT2,IKBKG,180.0
STAT2,INPP1,205.0
STAT2,RCBTB2,133.0
STAT2,TMEM106B,194.0
STAT2,PCMTD2,170.0
STAT2,PACSIN2,189.0
STAT2,WDR5,182.0
STAT2,PCLAF,191.0
STAT2,SLC19A1,186.0
STAT2,RIC8A,151.0
STAT2,PQLC1,168.0
STAT2,SNX4,134.0
STAT2,WBP1L,197.0
STAT2,MKI67,171.0
STAT2,UHRF1,228.0
STAT2,CYLD,169.0
STAT2,ANXA5,187.0
STAT2,ZFP68,158.0
STAT2,PPCDC,287.0
STAT2,PACS1,145.0
STAT2,SCARF1,271.0
STAT2,UBAP1,278.0
STAT2,MPND,169.0
STAT2,RCN1,164.0
STAT2,1700017B05RIK,173.0
STAT2,PLEKHO2,298.0
STAT2,POLE3,179.0
STAT2,NEU1,257.0
STAT2,CCNB2,242.0
STAT2,PGM1,137.0
STAT2,MRPL37,168.0
STAT2,DENND2D,223.0
STAT2,DPP4,181.0
STAT2,STK25,176.0
STAT2,WFDC17,242.0
STAT2,ZFP930,213.0
STAT2,EXT2,162.0
STAT2,ACOT9,228.0
STAT2,RHOH,248.0
STAT2,1600014C10RIK,170.0
STAT2,BCLAF3,196.0
STAT2,RNF125,161.0
STAT2,PNO1,159.0
STAT2,WDR6,228.0
STAT2,CEP68,148.0
STAT2,ADAMTS10,173.0
STAT2,PRKCH,237.0
STAT2,ELOVL1,230.0
STAT2,CTSO,154.0
STAT2,EML4,147.0
STAT2,VPS33B,137.0
STAT2,CD82,156.0
STAT2,AIG1,276.0
STAT2,CDK17,237.0
STAT2,CEP70,174.0
STAT2,UBA3,261.0
STAT2,ZBTB38,144.0
STAT2,ALDH9A1,220.0
STAT2,LDHB,198.0
STAT2,HERC4,251.0
STAT2,G6PDX,130.0
STAT2,OSBPL1A,214.0
STAT2,MAP4K2,274.0
STAT2,FUCA2,140.0
STAT2,CYB5R1,204.0
STAT2,ANXA6,137.0
STAT2,RBL2,197.0
STAT2,PDK3,185.0
STAT2,CYBC1,191.0
STAT2,SLCO3A1,202.0
STAT2,LPCAT3,142.0
STAT2,CD53,185.0
STAT2,SLC35B4,176.0
STAT2,DEF8,132.0
STAT2,ALG2,192.0
STAT2,ADO,132.0
STAT2,RASA3,120.0
STAT2,TMEM173,279.0
STAT2,CHD9,165.0
STAT2,CYFIP1,182.0
STAT2,PJA2,208.0
STAT2,TBC1D9B,119.0
STAT2,IL15RA,159.0
STAT2,ISYNA1,179.0
STAT2,UAP1L1,232.0
STAT2,MCFD2,189.0
STAT2,SLC12A6,148.0
STAT2,KCTD12,156.0
STAT2,TESPA1,186.0
STAT2,PLBD2,168.0
STAT2,LAPTM4B,163.0
STAT2,PAK1,163.0
STAT2,TMEM263,178.0
STAT2,TMEM109,201.0
STAT2,FAM168B,172.0
STAT2,ATP6AP1,188.0
STAT2,GRINA,180.0
STAT2,MYCN,170.0
STAT2,INKA1,181.0
STAT2,FADS1,158.0
STAT2,ITSN1,184.0
STAT2,SQLE,165.0
STAT2,MTAP,177.0
STAT2,STAT6,200.0
STAT2,PAQR7,108.0
STAT2,MFGE8,194.0
STAT2,CHRNB1,185.0
STAT2,ZFP592,120.0
STAT2,ZFP157,177.0
STAT2,VPS39,149.0
STAT2,AKNA,145.0
STAT2,FIG4,147.0
STAT2,CYTH4,174.0
STAT2,IL27RA,153.0
STAT2,GYPC,121.0
STAT2,GMIP,145.0
STAT2,RAB32,178.0
STAT2,MTFR1,144.0
STAT2,RIT1,144.0
STAT2,LIG1,145.0
STAT2,DECR1,168.0
STAT2,PEAR1,137.0
STAT2,CNP,158.0
STAT2,ANXA2,133.0
STAT2,ELMO2,151.0
STAT2,TOR4A,132.0
STAT2,CCL9,260.0
STAT2,PRPS1,129.0
STAT2,CTDSP2,173.0
STAT2,TK2,138.0
STAT2,SACM1L,135.0
STAT2,NEK7,126.0
STAT2,ORAI3,122.0
STAT2,CTSZ,130.0
STAT2,ABCD1,122.0
STAT2,SIAE,149.0
STAT2,NSDHL,150.0
STAT2,IL4RA,120.0
STAT2,TSPYL3,115.0
STAT2,B4GALT4,158.0
STAT2,ARHGAP27,124.0
STAT2,HEATR5A,117.0
STAT2,AP1G2,110.0
STAT2,USP11,139.0
STAT2,TIFA,211.0
STAT2,CTNNA1,114.0
STAT2,MGAT5,105.0
STAT2,CD74,111.0
STAT2,NBEAL2,114.0
STAT2,ST6GALNAC4,113.0
STAT2,ENTPD5,108.0
STAT2,CERS4,132.0
STAT2,STAP1,115.0
STAT2,PLXNC1,106.0
STAT2,CASP12,197.0
STAT2,ARHGAP18,107.0
STAT2,ERLIN1,121.0
STAT2,ARHGAP4,183.0
STAT2,CBX7,180.0
STAT2,GRN,102.0
STAT2,HLF,164.0
STAT2,PUS7,152.0
STAT2,PLEKHB2,152.0
STAT2,MLLT3,151.0
STAT2,MYO1G,150.0
STAT2,GLIPR2,148.0
STAT2,STX7,146.0
STAT2,SLC17A9,146.0
STAT2,NAGA,146.0
STAT2,MS4A6C,146.0
STAT2,CYTIP,146.0
STAT2,PYGL,142.0
STAT2,FES,142.0
STAT2,TSPAN14,141.0
STAT2,GSR,141.0
STAT2,FRMD8,141.0
STAT2,RNASE6,140.0
STAT2,MINDY1,140.0
STAT2,GFI1,139.0
STAT2,EYA2,139.0
STAT2,SFXN3,135.0
STAT2,MAPKAPK3,132.0
STAT2,DCAF4,131.0
STAT2,GMPR,128.0
STAT2,BTBD9,126.0
STAT2,GRK3,125.0
STAT2,CYP4V3,124.0
STAT2,MFNG,123.0
STAT2,MGRN1,122.0
STAT2,MAST3,122.0
STAT2,OXR1,120.0
STAT2,NSMAF,120.0
STAT2,CD48,120.0
STAT2,SMPD2,119.0
STAT2,RPS6KA3,118.0
STAT2,GIMAP1,118.0
STAT2,ITGAL,115.0
STAT2,SMAD3,112.0
STAT2,SLC44A2,111.0
STAT2,BAG2,111.0
STAT2,WDR13,108.0
STAT2,RCSD1,108.0
STAT2,CPQ,108.0
STAT2,ITM2A,104.0
STAT2,IL21R,104.0
STAT2,CCL4,101.0
STAT2,ADSSL1,101.0
STAT6,TFEC,3263.0
STAT6,TSPAN14,3010.0
STAT6,CLN5,2422.0
STAT6,UNK,2171.0
STAT6,GBP7,2299.0
STAT6,DOK2,2005.0
STAT6,AAR2,1461.0
STAT6,TNIP3,2326.0
STAT6,IRF9,2163.0
STAT6,TREML2,1967.0
STAT6,ELMO2,2675.0
STAT6,CLPX,1404.0
STAT6,STAT2,1099.0
STAT6,CD84,1542.0
STAT6,LRMP,1632.0
STAT6,SERPINA3G,2024.0
STAT6,TIMM29,1270.0
STAT6,PARP9,1410.0
STAT6,ELF4,1164.0
STAT6,CD52,1054.0
STAT6,LCP2,1478.0
STAT6,IGTP,1117.0
STAT6,IRGM2,1117.0
STAT6,PIK3CG,1260.0
STAT6,ARID5A,1070.0
STAT6,OAS1A,1274.0
STAT6,ANKFY1,1327.0
STAT6,ARL11,1213.0
STAT6,CISH,1171.0
STAT6,USP3,1607.0
STAT6,DHRS3,1108.0
STAT6,MYSM1,999.0
STAT6,MFSD1,1736.0
STAT6,TBXAS1,1044.0
STAT6,CD53,1022.0
STAT6,TGTP2,1137.0
STAT6,HK3,946.0
STAT6,CST7,776.0
STAT6,CMTM6,948.0
STAT6,ARL8B,673.0
STAT6,NEK7,841.0
STAT6,ERAP1,712.0
STAT6,TOR3A,637.0
STAT6,CTSZ,1255.0
STAT6,SLFN8,618.0
STAT6,BC035044,810.0
STAT6,ZZZ3,1350.0
STAT6,ADCK1,645.0
STAT6,CSF2RB,754.0
STAT6,TMEM229B,498.0
STAT6,RASAL3,882.0
STAT6,VPS11,1365.0
STAT6,NDEL1,1442.0
STAT6,GUSB,525.0
STAT6,VAV3,979.0
STAT6,AW549877,1246.0
STAT6,HEXA,1088.0
STAT6,RNF145,670.0
STAT6,GBP2,809.0
STAT6,GOSR2,541.0
STAT6,CAST,401.0
STAT6,CTLA2B,1024.0
STAT6,RGS1,594.0
STAT6,TARS,579.0
STAT6,AFF4,1261.0
STAT6,WFDC17,594.0
STAT6,ST8SIA4,718.0
STAT6,LAPTM4B,1248.0
STAT6,FGL2,544.0
STAT6,JUNB,305.0
STAT6,TVP23B,525.0
STAT6,TMC6,1079.0
STAT6,SHMT1,1210.0
STAT6,ITFG1,758.0
STAT6,PAFAH1B2,865.0
STAT6,PNPLA8,383.0
STAT6,ANXA6,1126.0
STAT6,ZFP62,653.0
STAT6,NUDCD3,843.0
STAT6,METAP1D,1052.0
STAT6,GAA,984.0
STAT6,NADK,339.0
STAT6,PTPN22,319.0
STAT6,RANGAP1,530.0
STAT6,1110059E24RIK,918.0
STAT6,WWP2,959.0
STAT6,ATP8B4,567.0
STAT6,SC5D,976.0
STAT6,DCAF13,772.0
STAT6,FBH1,839.0
STAT6,GLB1,992.0
STAT6,CLEC12A,474.0
STAT6,TMEM173,352.0
STAT6,ABL1,708.0
STAT6,ZFP715,269.0
STAT6,RPA1,783.0
STAT6,SLC25A46,993.0
STAT6,ARAP1,613.0
STAT6,PAFAH2,515.0
STAT6,KIDINS220,837.0
STAT6,SGTA,805.0
STAT6,CYTIP,350.0
STAT6,TBC1D15,678.0
STAT6,SGMS1,376.0
STAT6,EML4,709.0
STAT6,CASP1,513.0
STAT6,MCM2,825.0
STAT6,GALK2,288.0
STAT6,HACD3,854.0
STAT6,VPS26C,668.0
STAT6,CTLA2A,756.0
STAT6,SLC30A5,648.0
STAT6,CFP,341.0
STAT6,APOE,316.0
STAT6,LONP1,588.0
STAT6,MS4A6C,945.0
STAT6,KAT7,515.0
STAT6,TCN2,880.0
STAT6,VPS41,599.0
STAT6,RMND5A,226.0
STAT6,TBL3,621.0
STAT6,CUL3,794.0
STAT6,ZFP871,826.0
STAT6,P2RY14,268.0
STAT6,CD69,429.0
STAT6,GMFB,543.0
STAT6,GNA13,630.0
STAT6,OXR1,516.0
STAT6,ZNRF2,530.0
STAT6,CASP4,306.0
STAT6,KLHL24,469.0
STAT6,ALDH6A1,639.0
STAT6,NOP2,666.0
STAT6,UBE2L6,368.0
STAT6,KDM3A,314.0
STAT6,PLD3,414.0
STAT6,MLLT3,470.0
STAT6,1600014C10RIK,615.0
STAT6,GBP3,212.0
STAT6,MS4A6B,380.0
STAT6,DUSP1,668.0
STAT6,MIS12,221.0
STAT6,HSDL1,538.0
STAT6,BTK,322.0
STAT6,4833439L19RIK,251.0
STAT6,POLE3,332.0
STAT6,FAM168B,672.0
STAT6,ARHGAP1,200.0
STAT6,DNPEP,524.0
STAT6,TMEM109,489.0
STAT6,NAMPT,559.0
STAT6,OSBPL1A,553.0
STAT6,ZFP512,323.0
STAT6,RNASEL,238.0
STAT6,NEURL3,262.0
STAT6,PLIN3,346.0
STAT6,CTSC,314.0
STAT6,ZFP472,477.0
STAT6,SCARF1,200.0
STAT6,PTDSS1,407.0
STAT6,PRPF4,230.0
STAT6,KLHL6,183.0
STAT6,GFI1,325.0
STAT6,SAMD9L,248.0
STAT6,SLC35B4,434.0
STAT6,CNOT10,241.0
STAT6,MICU1,413.0
STAT6,PPP1R15A,310.0
STAT6,RNF115,364.0
STAT6,SUPT7L,257.0
STAT6,NEU1,473.0
STAT6,PNO1,284.0
STAT6,TRIM30A,158.0
STAT6,GM12250,291.0
STAT6,TOX4,312.0
STAT6,D10WSU102E,430.0
STAT6,TYROBP,235.0
STAT6,TMEM97,358.0
STAT6,ILVBL,507.0
STAT6,TAF12,322.0
STAT6,IPO4,484.0
STAT6,ANXA5,251.0
STAT6,COPB1,258.0
STAT6,STT3B,418.0
STAT6,TMEM186,296.0
STAT6,EYA2,299.0
STAT6,SLC39A11,432.0
STAT6,DCAF11,337.0
STAT6,PPME1,334.0
STAT6,IKBKG,298.0
STAT6,MTREX,164.0
STAT6,POGLUT1,356.0
STAT6,WARS,242.0
STAT6,NCLN,367.0
STAT6,CDT1,138.0
STAT6,PLBD2,468.0
STAT6,USP8,269.0
STAT6,PPT1,446.0
STAT6,PIK3C3,211.0
STAT6,AHCYL1,288.0
STAT6,REXO4,371.0
STAT6,TRMT2A,230.0
STAT6,RNASE6,208.0
STAT6,RHOH,159.0
STAT6,GALNT6,268.0
STAT6,PGGHG,153.0
STAT6,TOPORS,426.0
STAT6,METAP1,275.0
STAT6,HIST1H2BC,195.0
STAT6,FBXL5,350.0
STAT6,MAP2K1,277.0
STAT6,RGS2,289.0
STAT6,IARS,198.0
STAT6,PSMF1,230.0
STAT6,ARHGAP25,224.0
STAT6,MCM4,200.0
STAT6,TCTA,301.0
STAT6,NARFL,256.0
STAT6,IRGM1,193.0
STAT6,SERINC1,261.0
STAT6,WDR75,244.0
STAT6,CASP2,171.0
STAT6,RRM1,268.0
STAT6,UCKL1,228.0
STAT6,CCNG2,274.0
STAT6,PPP6C,310.0
STAT6,CALCRL,298.0
STAT6,SWAP70,364.0
STAT6,SMPD2,209.0
STAT6,SLC25A45,312.0
STAT6,MARS,284.0
STAT6,TMEM175,175.0
STAT6,TNFRSF26,225.0
STAT6,AFG3L2,357.0
STAT6,RBL2,262.0
STAT6,MORC3,200.0
STAT6,EXD2,249.0
STAT6,TESPA1,325.0
STAT6,NCEH1,196.0
STAT6,STK25,295.0
STAT6,SLC35A1,276.0
STAT6,YTHDF3,298.0
STAT6,HSD3B7,460.0
STAT6,MAPKAPK3,263.0
STAT6,ABHD4,198.0
STAT6,DUS1L,217.0
STAT6,COA5,231.0
STAT6,TRIM35,149.0
STAT6,GIMAP5,237.0
STAT6,IDH1,157.0
STAT6,ABCB8,152.0
STAT6,SCFD1,228.0
STAT6,NFAT5,279.0
STAT6,TMEM43,230.0
STAT6,NDRG1,215.0
STAT6,ZFP655,215.0
STAT6,TCP11L2,323.0
STAT6,MSH6,283.0
STAT6,FIG4,179.0
STAT6,STK17B,314.0
STAT6,PRKACB,170.0
STAT6,RGCC,208.0
STAT6,MAU2,228.0
STAT6,POT1A,145.0
STAT6,PLAA,224.0
STAT6,SNAPC3,260.0
STAT6,LY6A,416.0
STAT6,XAB2,258.0
STAT6,IMPACT,290.0
STAT6,ACOX1,313.0
STAT6,LGALS8,201.0
STAT6,ZFP35,190.0
STAT6,ARL6IP6,166.0
STAT6,MTMR14,308.0
STAT6,ETFBKMT,169.0
STAT6,SACM1L,189.0
STAT6,COQ8A,250.0
STAT6,BAP1,141.0
STAT6,WDR4,257.0
STAT6,WDR45B,218.0
STAT6,CCNB2,263.0
STAT6,JAK3,297.0
STAT6,AACS,148.0
STAT6,KPNA3,289.0
STAT6,ABRAXAS2,151.0
STAT6,TMX1,218.0
STAT6,SPTLC2,190.0
STAT6,POLR1B,171.0
STAT6,NUP107,155.0
STAT6,IRF8,285.0
STAT6,FCGR3,231.0
STAT6,LIG1,174.0
STAT6,ZFP451,205.0
STAT6,PSEN1,152.0
STAT6,ARMCX2,413.0
STAT6,CDK17,292.0
STAT6,GNAI3,148.0
STAT6,LDAH,173.0
STAT6,INTS6L,225.0
STAT6,ITGAL,153.0
STAT6,ACSL3,166.0
STAT6,CLPTM1L,164.0
STAT6,ZDHHC6,202.0
STAT6,GNG11,205.0
STAT6,FUCA2,254.0
STAT6,LAP3,296.0
STAT6,EDEM2,265.0
STAT6,PPAT,152.0
STAT6,PHAX,188.0
STAT6,CTSL,127.0
STAT6,ATF7,280.0
STAT6,COG7,138.0
STAT6,IRF1,473.0
STAT6,DYNC1LI2,187.0
STAT6,FBXL3,242.0
STAT6,FZR1,136.0
STAT6,OSBPL2,254.0
STAT6,VIPAS39,194.0
STAT6,ZFP263,130.0
STAT6,IER3,153.0
STAT6,TOR4A,195.0
STAT6,TMEM206,136.0
STAT6,ATG12,244.0
STAT6,AP3S1,244.0
STAT6,MAP2K5,259.0
STAT6,ARHGEF3,363.0
STAT6,HARS2,198.0
STAT6,ASAH1,133.0
STAT6,FTSJ3,207.0
STAT6,RIC8A,112.0
STAT6,MTMR6,184.0
STAT6,MAD2L1,142.0
STAT6,IRF7,193.0
STAT6,IGSF6,351.0
STAT6,CLCN4,183.0
STAT6,COLGALT1,138.0
STAT6,ADO,255.0
STAT6,ARMC8,342.0
STAT6,XPC,143.0
STAT6,VPS33B,127.0
STAT6,SOCS5,234.0
STAT6,GYG,226.0
STAT6,CAPN7,144.0
STAT6,TRIM44,167.0
STAT6,CNP,333.0
STAT6,NELFB,128.0
STAT6,FDFT1,216.0
STAT6,PLIN2,236.0
STAT6,HELLS,196.0
STAT6,MYCN,175.0
STAT6,IFNAR1,130.0
STAT6,USP37,129.0
STAT6,TM7SF3,319.0
STAT6,STARD4,167.0
STAT6,H2-M3,193.0
STAT6,CYP4V3,190.0
STAT6,ZFP367,193.0
STAT6,EPSTI1,198.0
STAT6,LANCL2,112.0
STAT6,RCN2,174.0
STAT6,RAB18,156.0
STAT6,MLKL,176.0
STAT6,FCHSD2,145.0
STAT6,CNRIP1,208.0
STAT6,CRNKL1,167.0
STAT6,CYP51,108.0
STAT6,PRKAB1,201.0
STAT6,BIRC2,152.0
STAT6,CYLD,155.0
STAT6,DHX58,171.0
STAT6,PDCL,115.0
STAT6,INPP5K,147.0
STAT6,SLC2A3,186.0
STAT6,WBP1L,149.0
STAT6,CHMP7,153.0
STAT6,ATP6V1A,157.0
STAT6,WDR41,160.0
STAT6,CDCA4,161.0
STAT6,FAM91A1,155.0
STAT6,VAMP3,158.0
STAT6,SIAE,170.0
STAT6,RNF14,139.0
STAT6,RCN1,178.0
STAT6,FOS,147.0
STAT6,ELP3,178.0
STAT6,JPT2,174.0
STAT6,DEF8,180.0
STAT6,PIGQ,137.0
STAT6,HACD4,142.0
STAT6,VPS4B,170.0
STAT6,NDOR1,156.0
STAT6,NCF1,173.0
STAT6,MBTPS1,152.0
STAT6,RFC4,265.0
STAT6,CEP70,133.0
STAT6,ZFP386,175.0
STAT6,ARF3,158.0
STAT6,POR,159.0
STAT6,SETD2,141.0
STAT6,CTC1,133.0
STAT6,CDIP1,159.0
STAT6,ANKRD46,152.0
STAT6,PSD4,138.0
STAT6,ELOVL6,242.0
STAT6,ZKSCAN3,155.0
STAT6,CDK19,241.0
STAT6,DUSP6,126.0
STAT6,OASL2,137.0
STAT6,MCM5,135.0
STAT6,UBR7,155.0
STAT6,PJA2,140.0
STAT6,FLCN,128.0
STAT6,RABGGTB,129.0
STAT6,PITPNB,135.0
STAT6,UBE2G2,117.0
STAT6,ARHGAP18,139.0
STAT6,CSGALNACT2,128.0
STAT6,ANAPC2,127.0
STAT6,SMAD2,122.0
STAT6,APLP2,118.0
STAT6,WDR73,124.0
STAT6,MCFD2,222.0
STAT6,ABI1,222.0
STAT6,PCMTD1,129.0
STAT6,HERC4,221.0
STAT6,FES,134.0
STAT6,DUSP2,114.0
STAT6,CHMP3,221.0
STAT6,ATP9B,218.0
STAT6,ATAD1,121.0
STAT6,STXBP4,110.0
STAT6,FOXRED1,117.0
STAT6,TMEM71,216.0
STAT6,ZFP869,116.0
STAT6,SAT1,127.0
STAT6,DDHD2,109.0
STAT6,CUL2,214.0
STAT6,PPOX,110.0
STAT6,ELOVL1,212.0
STAT6,CTPS2,111.0
STAT6,KLF10,110.0
STAT6,ZFP24,108.0
STAT6,CDC42SE2,115.0
STAT6,ABTB1,103.0
STAT6,FAM76B,126.0
STAT6,TYMS,193.0
STAT6,RABIF,103.0
STAT6,PPM1H,106.0
STAT6,PHF11B,192.0
STAT6,NFKBIA,192.0
STAT6,ZFP36,190.0
STAT6,PRKCH,190.0
STAT6,FAR1,124.0
STAT6,SFXN3,105.0
STAT6,CRK,188.0
STAT6,ABCF3,111.0
STAT6,PTTG1IP,117.0
STAT6,ANAPC4,113.0
STAT6,METTL7A1,184.0
STAT6,EXT2,184.0
STAT6,DPH6,182.0
STAT6,GOLT1B,179.0
STAT6,VPS35,178.0
STAT6,ORC6,178.0
STAT6,ASB8,176.0
STAT6,MCM3,174.0
STAT6,MAN1A,174.0
STAT6,CYB5R3,173.0
STAT6,RMND5B,171.0
STAT6,NEK9,170.0
STAT6,EXOC3,169.0
STAT6,RASSF5,167.0
STAT6,CHD9,166.0
STAT6,HEATR5A,165.0
STAT6,JUN,164.0
STAT6,PAQR7,163.0
STAT6,EBI3,163.0
STAT6,DHFR,162.0
STAT6,PGLYRP2,160.0
STAT6,TGM2,159.0
STAT6,PRMT7,159.0
STAT6,GSKIP,159.0
STAT6,GUF1,158.0
STAT6,CD1D1,158.0
STAT6,ZFP397,157.0
STAT6,RELT,155.0
STAT6,EXOC2,153.0
STAT6,CD82,152.0
STAT6,INPP5B,151.0
STAT6,INPP1,151.0
STAT6,RARS,150.0
STAT6,PACS1,150.0
STAT6,TRIM47,147.0
STAT6,KCTD12,147.0
STAT6,CDS2,147.0
STAT6,HAUS2,146.0
STAT6,FBXO11,146.0
STAT6,ZFP930,145.0
STAT6,ORAI3,145.0
STAT6,UBA5,143.0
STAT6,IFIH1,143.0
STAT6,CNOT7,143.0
STAT6,RCBTB2,140.0
STAT6,PPIL4,140.0
STAT6,BMI1,140.0
STAT6,SPTLC1,139.0
STAT6,ICAM1,139.0
STAT6,GMCL1,139.0
STAT6,BTG2,139.0
STAT6,TMUB2,136.0
STAT6,MINDY1,135.0
STAT6,LONP2,135.0
STAT6,ANXA2,135.0
STAT6,TMEM106B,134.0
STAT6,POLD1,134.0
STAT6,SIKE1,133.0
STAT6,OTUD6B,133.0
STAT6,COPG1,133.0
STAT6,WDR55,132.0
STAT6,USP4,132.0
STAT6,ADAMTS10,132.0
STAT6,TUBGCP2,131.0
STAT6,SERPINB9,131.0
STAT6,RTP4,131.0
STAT6,PANX1,130.0
STAT6,MAP4K2,130.0
STAT6,FAM136A,130.0
STAT6,PARP8,129.0
STAT6,PMPCA,127.0
STAT6,TMEM30A,126.0
STAT6,CSF3R,126.0
STAT6,PSTPIP1,125.0
STAT6,UBA7,124.0
STAT6,SLC12A6,123.0
STAT6,EDC3,123.0
STAT6,ZFP120,122.0
STAT6,PXK,122.0
STAT6,PRODH,122.0
STAT6,PIM2,122.0
STAT6,MYO5A,122.0
STAT6,CPQ,122.0
STAT6,CD48,122.0
STAT6,VWA5A,121.0
STAT6,PSAT1,120.0
STAT6,METTL27,119.0
STAT6,HMG20A,119.0
STAT6,ATP6AP1,119.0
STAT6,ARRDC1,119.0
STAT6,DRAM2,117.0
STAT6,DMTF1,117.0
STAT6,CEPT1,117.0
STAT6,FBXW5,116.0
STAT6,PAPSS1,115.0
STAT6,MRPL37,115.0
STAT6,D230025D16RIK,115.0
STAT6,CROT,115.0
STAT6,NUDT19,114.0
STAT6,NDFIP2,114.0
STAT6,CCDC50,113.0
STAT6,STX5A,111.0
STAT6,SDHAF2,111.0
STAT6,EPB41L4B,111.0
STAT6,DDX58,111.0
STAT6,UMPS,110.0
STAT6,MFAP3,110.0
STAT6,IPO9,110.0
STAT6,INTS13,110.0
STAT6,FCHO2,109.0
STAT6,MOGS,108.0
STAT6,PRPS1,107.0
STAT6,PCMTD2,107.0
STAT6,ALG2,107.0
STAT6,PLA2G4A,106.0
STAT6,MSMO1,106.0
STAT6,TPST2,105.0
STAT6,TOP2A,105.0
STAT6,TMEM129,104.0
STAT6,TACC3,104.0
STAT6,INO80D,104.0
STAT6,GOLPH3L,104.0
STAT6,PRIM1,103.0
STAT6,TMX4,102.0
STAT6,PRIM2,102.0
STAT6,CALU,102.0
WDR5,MIS12,2774.0
WDR5,PAFAH2,2951.0
WDR5,MCM3,2858.0
WDR5,TOP2A,2748.0
WDR5,GOLPH3L,2709.0
WDR5,XAB2,2632.0
WDR5,FDFT1,2623.0
WDR5,SLC35B4,2658.0
WDR5,ZFP869,2405.0
WDR5,UNK,2836.0
WDR5,ZFP386,2575.0
WDR5,NCLN,2309.0
WDR5,TMEM43,2470.0
WDR5,VIPAS39,2593.0
WDR5,ZFP871,1738.0
WDR5,WARS,2072.0
WDR5,MRPL37,2241.0
WDR5,RANGAP1,2234.0
WDR5,RRM1,1884.0
WDR5,WBP1L,2334.0
WDR5,FAM76B,1959.0
WDR5,FOXRED1,2349.0
WDR5,MSMO1,2257.0
WDR5,ELMO2,2189.0
WDR5,MCM5,2194.0
WDR5,SPTLC2,2188.0
WDR5,TIMM29,2072.0
WDR5,PPP6C,2047.0
WDR5,PIK3C3,2163.0
WDR5,FBH1,2146.0
WDR5,PPME1,2075.0
WDR5,KAT7,2314.0
WDR5,COA5,1991.0
WDR5,TMEM97,2026.0
WDR5,WDR75,2122.0
WDR5,TMEM129,2091.0
WDR5,TACC3,2091.0
WDR5,ABHD4,2028.0
WDR5,ATP6V1A,1372.0
WDR5,NARFL,2114.0
WDR5,PRPF4,2116.0
WDR5,AKAP8L,2040.0
WDR5,STK25,1909.0
WDR5,CNOT10,1861.0
WDR5,ZFP120,2195.0
WDR5,NUDCD3,1649.0
WDR5,REXO4,1598.0
WDR5,DCAF11,2010.0
WDR5,ITSN1,1795.0
WDR5,ABL1,2027.0
WDR5,ARL6IP6,1749.0
WDR5,GALK2,1637.0
WDR5,MARS,1905.0
WDR5,SUPT7L,1376.0
WDR5,SNAPC3,1771.0
WDR5,PLAA,1402.0
WDR5,JPT2,1774.0
WDR5,RBL2,1713.0
WDR5,TOX4,1940.0
WDR5,POLR1B,1797.0
WDR5,VPS41,1785.0
WDR5,SGTA,1841.0
WDR5,PRIM1,1291.0
WDR5,GOLT1B,1629.0
WDR5,OSBPL2,1664.0
WDR5,EXOC2,740.0
WDR5,ADO,1817.0
WDR5,PPOX,1690.0
WDR5,KDM3A,1367.0
WDR5,PLD3,1974.0
WDR5,ZFP68,1724.0
WDR5,COG7,1517.0
WDR5,POLE3,1613.0
WDR5,STX5A,1812.0
WDR5,GANAB,1273.0
WDR5,DNPEP,1541.0
WDR5,EDEM2,1780.0
WDR5,CISH,1616.0
WDR5,PSMF1,1251.0
WDR5,FTSJ3,1703.0
WDR5,TMUB2,1568.0
WDR5,KLHL24,1651.0
WDR5,VPS4B,1490.0
WDR5,ARHGAP1,1449.0
WDR5,ANKRD27,1601.0
WDR5,RAB18,1768.0
WDR5,CEP68,1485.0
WDR5,TARS,1522.0
WDR5,SCFD1,1612.0
WDR5,HMGCS1,1654.0
WDR5,EXD2,1559.0
WDR5,MAP2K5,1433.0
WDR5,PPCDC,1652.0
WDR5,1110059E24RIK,1430.0
WDR5,MAU2,1416.0
WDR5,PACSIN2,1407.0
WDR5,CRNKL1,1414.0
WDR5,SLC25A46,728.0
WDR5,MTMR14,1397.0
WDR5,HARS2,1562.0
WDR5,ATF7,1403.0
WDR5,ZFP367,1537.0
WDR5,FAM120B,1145.0
WDR5,ABCB8,1403.0
WDR5,FAR1,1295.0
WDR5,ZFP930,1580.0
WDR5,PNO1,1240.0
WDR5,KPNA3,1509.0
WDR5,CDK19,1548.0
WDR5,TMEM206,1390.0
WDR5,ALDH6A1,1328.0
WDR5,RNF13,1402.0
WDR5,LDAH,1144.0
